,HOME_TEAM,AWAY_TEAM,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,RESULT,DATE
1082,Houston Rockets,San Antonio Spurs,0.63,0.447,0.351,0.789,42.0,21.2,13.7,8.7,5.1,3.2,114.3,111.1,0.578,0.575,0.478,0.397,0.823,44.7,24.5,12.1,6.1,4.7,1.4,112.0,110.8,0.572,1,03/22/2019
1083,Cleveland Cavaliers,LA Clippers,0.26,0.442,0.36,0.795,43.6,21.3,13.8,6.6,2.6,-9.1,106.8,116.0,0.54,0.589,0.469,0.383,0.792,44.2,22.8,14.0,6.6,4.6,1.0,111.2,110.0,0.572,0,03/22/2019
1084,Milwaukee Bucks,Miami Heat,0.74,0.476,0.353,0.771,47.7,25.2,13.5,7.2,5.8,8.9,113.4,104.4,0.582,0.486,0.451,0.356,0.69,46.8,24.4,15.0,7.7,5.6,-0.2,107.0,107.4,0.543,1,03/22/2019
1085,Toronto Raptors,Oklahoma City Thunder,0.699,0.471,0.358,0.8,44.5,24.6,14.0,8.2,5.2,5.3,112.2,107.1,0.576,0.589,0.454,0.347,0.713,45.9,22.0,13.6,9.1,5.0,3.3,109.3,105.9,0.545,0,03/22/2019
1086,Golden State Warriors,Dallas Mavericks,0.681,0.486,0.376,0.803,45.0,28.5,13.8,7.4,6.2,5.5,114.5,109.0,0.592,0.397,0.447,0.342,0.741,44.8,23.0,14.6,6.8,4.3,-1.5,108.4,110.1,0.556,0,03/23/2019
1087,Chicago Bulls,Utah Jazz,0.284,0.454,0.356,0.788,42.4,21.9,14.3,7.4,4.4,-7.9,104.7,112.4,0.544,0.589,0.463,0.35,0.732,45.8,25.4,14.9,8.1,5.8,4.4,109.5,105.2,0.567,0,03/23/2019
1088,Portland Trail Blazers,Detroit Pistons,0.625,0.466,0.36,0.817,47.2,22.6,13.9,6.7,5.0,3.7,113.1,109.4,0.568,0.514,0.442,0.351,0.743,45.4,22.9,14.2,7.0,4.0,-0.2,108.5,108.8,0.545,1,03/23/2019
1089,Atlanta Hawks,Philadelphia 76ers,0.351,0.452,0.353,0.754,43.8,24.5,16.7,7.8,4.8,-5.7,107.2,112.6,0.556,0.644,0.471,0.359,0.779,46.1,26.1,14.8,7.3,5.1,3.2,111.6,108.4,0.576,1,03/23/2019
1090,Sacramento Kings,Phoenix Suns,0.5,0.464,0.374,0.723,43.6,24.4,13.2,8.0,4.4,-0.6,108.9,109.6,0.554,0.23,0.457,0.326,0.779,39.6,23.5,15.4,8.9,4.9,-8.9,104.8,113.4,0.55,1,03/23/2019
1091,Charlotte Hornets,Boston Celtics,0.458,0.447,0.351,0.793,44.2,22.8,12.6,7.0,5.1,-1.0,110.1,111.3,0.552,0.589,0.465,0.365,0.805,44.0,26.2,12.9,8.6,5.4,4.8,111.5,106.8,0.568,1,03/23/2019
1092,Washington Wizards,Miami Heat,0.405,0.47,0.345,0.771,40.5,25.6,13.8,8.1,4.5,-2.6,110.3,112.7,0.571,0.493,0.451,0.355,0.69,46.8,24.5,14.9,7.7,5.6,-0.1,107.2,107.5,0.543,0,03/23/2019
1093,Memphis Grizzlies,Minnesota Timberwolves,0.397,0.451,0.339,0.768,42.2,24.4,14.5,8.5,5.7,-2.6,105.0,107.4,0.547,0.452,0.455,0.348,0.788,44.6,24.1,13.0,8.2,5.1,-0.9,110.7,111.8,0.551,0,03/23/2019
1094,Golden State Warriors,Detroit Pistons,0.685,0.488,0.377,0.803,45.0,28.5,13.8,7.3,6.2,5.5,114.7,109.2,0.593,0.507,0.442,0.351,0.747,45.2,22.9,14.2,7.0,3.9,-0.3,108.7,109.1,0.546,1,03/24/2019
1095,Los Angeles Lakers,Sacramento Kings,0.438,0.471,0.329,0.697,44.5,24.2,15.1,7.1,5.2,-2.1,107.2,109.1,0.555,0.493,0.463,0.375,0.721,43.6,24.4,13.1,8.1,4.4,-0.6,108.8,109.5,0.552,1,03/24/2019
1096,New York Knicks,LA Clippers,0.189,0.433,0.342,0.76,44.3,19.8,13.9,6.9,4.9,-9.1,104.5,113.3,0.528,0.595,0.468,0.384,0.794,44.2,22.9,14.0,6.6,4.6,1.1,111.4,110.1,0.572,0,03/24/2019
1097,Boston Celtics,San Antonio Spurs,0.581,0.464,0.363,0.805,44.1,26.1,12.8,8.6,5.3,4.5,111.3,107.0,0.567,0.581,0.478,0.396,0.823,44.8,24.6,12.1,6.1,4.7,1.6,112.1,110.6,0.572,0,03/24/2019
1098,Milwaukee Bucks,Cleveland Cavaliers,0.743,0.477,0.353,0.771,47.7,25.2,13.4,7.2,5.8,9.1,113.5,104.4,0.583,0.257,0.442,0.358,0.794,43.6,21.3,13.7,6.6,2.6,-9.3,106.7,116.1,0.54,1,03/24/2019
1099,Indiana Pacers,Denver Nuggets,0.608,0.475,0.372,0.756,43.6,26.2,14.0,9.0,5.0,4.0,109.2,105.2,0.562,0.681,0.468,0.357,0.758,47.2,28.0,13.7,7.8,4.6,4.7,112.9,108.2,0.561,1,03/24/2019
1100,Toronto Raptors,Charlotte Hornets,0.689,0.473,0.359,0.802,44.4,24.6,14.0,8.1,5.3,5.2,112.3,107.3,0.577,0.466,0.447,0.353,0.794,44.2,23.0,12.5,7.1,5.1,-0.9,110.3,111.5,0.552,0,03/24/2019
1101,New Orleans Pelicans,Houston Rockets,0.413,0.473,0.344,0.758,45.4,26.0,14.0,7.2,5.2,-0.7,110.8,111.6,0.562,0.635,0.448,0.352,0.789,42.1,21.2,13.8,8.7,5.1,3.4,114.3,110.8,0.579,0,03/24/2019
1102,Orlando Magic,Philadelphia 76ers,0.486,0.451,0.355,0.782,45.7,25.4,13.4,6.6,5.5,0.1,107.2,107.1,0.547,0.635,0.471,0.358,0.779,46.0,26.0,14.8,7.3,5.1,2.9,111.5,108.6,0.576,1,03/25/2019
1103,Portland Trail Blazers,Brooklyn Nets,0.63,0.465,0.359,0.816,47.2,22.7,13.7,6.7,5.0,3.7,113.3,109.6,0.568,0.507,0.449,0.353,0.745,44.8,23.2,14.6,6.4,4.1,-0.3,108.8,109.1,0.556,1,03/25/2019
1104,Utah Jazz,Phoenix Suns,0.595,0.464,0.351,0.733,45.8,25.4,14.9,8.2,5.8,4.8,109.7,105.0,0.568,0.227,0.456,0.326,0.78,39.5,23.3,15.5,8.8,4.9,-9.2,104.6,113.6,0.549,1,03/25/2019
1105,Memphis Grizzlies,Oklahoma City Thunder,0.405,0.451,0.339,0.768,42.4,24.5,14.5,8.4,5.7,-2.4,105.2,107.3,0.547,0.581,0.453,0.347,0.713,45.8,21.9,13.5,9.1,5.0,3.1,109.2,106.0,0.544,1,03/25/2019
1106,Los Angeles Lakers,Washington Wizards,0.446,0.472,0.33,0.697,44.5,24.3,15.1,7.1,5.2,-1.8,107.3,109.0,0.556,0.4,0.47,0.343,0.772,40.4,25.5,13.8,8.1,4.5,-2.8,110.1,112.8,0.57,1,03/26/2019
1107,Cleveland Cavaliers,Boston Celtics,0.253,0.442,0.358,0.794,43.5,21.3,13.8,6.6,2.5,-9.3,106.8,116.1,0.54,0.587,0.465,0.364,0.804,44.1,26.1,12.8,8.5,5.3,4.5,111.4,107.0,0.567,0,03/26/2019
1108,Miami Heat,Orlando Magic,0.486,0.451,0.354,0.692,46.7,24.5,14.9,7.7,5.6,-0.2,107.1,107.4,0.543,0.493,0.45,0.354,0.78,45.8,25.4,13.4,6.6,5.5,0.2,107.2,107.0,0.547,0,03/26/2019
1109,Milwaukee Bucks,Houston Rockets,0.747,0.476,0.354,0.771,47.8,25.2,13.4,7.2,5.8,9.1,113.4,104.2,0.583,0.627,0.446,0.351,0.79,42.2,21.1,13.8,8.7,5.1,3.2,114.0,110.7,0.577,1,03/26/2019
1110,Dallas Mavericks,Sacramento Kings,0.392,0.448,0.342,0.744,44.8,23.0,14.5,6.8,4.3,-1.5,108.6,110.4,0.557,0.5,0.463,0.376,0.724,43.6,24.4,13.0,8.1,4.3,-0.6,109.1,109.8,0.553,0,03/26/2019
1111,Denver Nuggets,Detroit Pistons,0.685,0.467,0.356,0.757,47.3,27.9,13.7,7.7,4.6,4.7,112.7,108.0,0.56,0.5,0.441,0.35,0.746,45.4,22.9,14.1,6.9,3.9,-0.3,108.5,108.9,0.544,1,03/26/2019
1112,Minnesota Timberwolves,LA Clippers,0.446,0.455,0.348,0.785,44.6,24.1,13.0,8.3,5.1,-1.1,110.6,111.8,0.55,0.6,0.469,0.386,0.795,44.3,22.9,14.0,6.6,4.6,1.3,111.4,110.0,0.573,0,03/26/2019
1113,Charlotte Hornets,San Antonio Spurs,0.473,0.447,0.352,0.793,44.2,23.1,12.4,7.1,5.1,-0.8,110.4,111.4,0.553,0.573,0.477,0.395,0.822,44.9,24.6,12.1,6.0,4.7,1.5,112.0,110.7,0.571,1,03/26/2019
1114,Toronto Raptors,Chicago Bulls,0.693,0.473,0.36,0.804,44.3,24.7,14.0,8.2,5.3,5.3,112.2,107.2,0.577,0.28,0.454,0.356,0.789,42.4,21.9,14.4,7.4,4.3,-7.9,104.6,112.3,0.544,1,03/26/2019
1115,New Orleans Pelicans,Atlanta Hawks,0.408,0.473,0.344,0.758,45.3,26.0,14.1,7.3,5.2,-0.8,110.7,111.7,0.562,0.36,0.452,0.353,0.756,43.7,24.5,16.7,7.8,4.8,-5.5,107.3,112.5,0.557,0,03/26/2019
1116,Chicago Bulls,Portland Trail Blazers,0.276,0.454,0.354,0.789,42.5,21.9,14.3,7.4,4.3,-8.0,104.6,112.5,0.544,0.635,0.466,0.359,0.816,47.2,22.8,13.7,6.6,5.0,3.9,113.5,109.5,0.569,0,03/27/2019
1117,Phoenix Suns,Washington Wizards,0.224,0.457,0.327,0.781,39.6,23.3,15.5,8.8,4.9,-9.1,104.8,113.7,0.55,0.408,0.47,0.343,0.77,40.6,25.4,13.7,8.1,4.4,-2.7,110.3,112.8,0.57,0,03/27/2019
1118,Utah Jazz,Los Angeles Lakers,0.6,0.465,0.351,0.731,45.9,25.5,14.8,8.1,5.8,5.0,109.7,105.0,0.568,0.44,0.471,0.33,0.697,44.5,24.3,15.0,7.1,5.2,-2.0,107.2,109.0,0.555,1,03/27/2019
1119,Memphis Grizzlies,Golden State Warriors,0.4,0.45,0.338,0.767,42.6,24.4,14.4,8.5,5.7,-2.6,105.2,107.5,0.546,0.689,0.488,0.378,0.804,45.0,28.6,13.9,7.4,6.2,5.6,114.8,109.1,0.594,0,03/27/2019
1120,Oklahoma City Thunder,Indiana Pacers,0.587,0.453,0.347,0.713,45.8,22.0,13.5,9.1,5.0,3.1,109.2,106.0,0.544,0.6,0.475,0.372,0.754,43.7,26.2,14.0,8.9,5.0,3.8,109.1,105.3,0.561,1,03/27/2019
1121,Philadelphia 76ers,Brooklyn Nets,0.64,0.471,0.359,0.779,46.0,26.0,14.7,7.3,5.1,3.0,111.6,108.5,0.576,0.5,0.449,0.353,0.743,44.8,23.2,14.6,6.4,4.1,-0.5,108.8,109.2,0.556,1,03/28/2019
1122,San Antonio Spurs,Cleveland Cavaliers,0.579,0.478,0.396,0.821,44.8,24.6,12.1,6.1,4.7,1.5,112.1,110.7,0.572,0.25,0.443,0.358,0.794,43.6,21.3,13.8,6.6,2.5,-9.2,106.8,116.2,0.541,1,03/28/2019
1123,New York Knicks,Toronto Raptors,0.187,0.432,0.34,0.76,44.4,19.8,13.9,6.9,4.9,-9.3,104.3,113.3,0.527,0.697,0.473,0.361,0.804,44.3,24.8,13.9,8.2,5.3,5.5,112.3,107.0,0.577,0,03/28/2019
1124,Houston Rockets,Denver Nuggets,0.632,0.447,0.351,0.79,42.2,21.2,13.8,8.7,5.0,3.5,114.0,110.5,0.577,0.676,0.466,0.354,0.759,47.3,27.8,13.8,7.7,4.6,4.2,112.4,108.2,0.559,1,03/28/2019
1125,Miami Heat,Dallas Mavericks,0.493,0.451,0.353,0.692,46.8,24.5,14.9,7.7,5.6,-0.1,107.0,107.3,0.543,0.387,0.447,0.342,0.743,44.8,23.1,14.5,6.7,4.3,-1.6,108.5,110.3,0.557,1,03/28/2019
1126,Detroit Pistons,Orlando Magic,0.507,0.442,0.351,0.745,45.4,22.9,14.1,7.0,4.0,-0.1,108.7,108.9,0.545,0.487,0.45,0.353,0.781,45.8,25.4,13.4,6.6,5.5,0.0,107.2,107.2,0.546,1,03/28/2019
1127,Milwaukee Bucks,LA Clippers,0.75,0.477,0.355,0.771,47.8,25.1,13.4,7.2,5.8,9.1,113.5,104.4,0.584,0.592,0.469,0.388,0.795,44.3,23.0,14.0,6.6,4.5,1.1,111.5,110.2,0.573,1,03/28/2019
1128,New Orleans Pelicans,Sacramento Kings,0.416,0.473,0.344,0.76,45.3,26.0,14.1,7.2,5.2,-0.8,110.8,111.7,0.563,0.493,0.464,0.376,0.725,43.6,24.5,13.0,8.0,4.4,-0.6,109.2,109.9,0.553,1,03/28/2019
1129,Los Angeles Lakers,Charlotte Hornets,0.447,0.472,0.332,0.698,44.5,24.4,15.0,7.2,5.1,-1.8,107.5,109.2,0.556,0.467,0.448,0.353,0.794,44.1,23.1,12.4,7.1,5.0,-1.0,110.5,111.7,0.553,1,03/29/2019
1130,Boston Celtics,Indiana Pacers,0.592,0.466,0.365,0.804,44.1,26.1,12.8,8.5,5.3,4.5,111.5,107.1,0.568,0.592,0.475,0.373,0.753,43.7,26.3,14.0,8.9,5.0,3.7,109.2,105.4,0.561,1,03/29/2019
1131,Utah Jazz,Washington Wizards,0.605,0.466,0.352,0.734,45.8,25.5,14.9,8.1,5.8,4.9,109.9,105.1,0.569,0.403,0.47,0.344,0.768,40.6,25.5,13.7,8.1,4.4,-2.7,110.3,112.9,0.57,1,03/29/2019
1132,Atlanta Hawks,Portland Trail Blazers,0.355,0.451,0.352,0.757,43.6,24.4,16.6,7.8,4.8,-5.7,107.2,112.6,0.556,0.64,0.466,0.358,0.817,47.3,22.8,13.6,6.6,5.0,4.1,113.5,109.4,0.569,0,03/29/2019
1133,Minnesota Timberwolves,Golden State Warriors,0.453,0.455,0.349,0.785,44.7,24.0,13.0,8.2,5.0,-1.0,110.6,111.8,0.55,0.68,0.488,0.38,0.802,44.9,28.5,13.8,7.4,6.2,5.5,114.8,109.2,0.594,1,03/29/2019
1134,Oklahoma City Thunder,Denver Nuggets,0.579,0.453,0.347,0.712,45.7,22.0,13.5,9.0,5.0,3.0,109.3,106.2,0.544,0.68,0.467,0.355,0.76,47.2,27.9,13.8,7.7,4.5,4.3,112.5,108.2,0.56,0,03/29/2019
1135,Chicago Bulls,Toronto Raptors,0.273,0.454,0.353,0.787,42.6,21.9,14.3,7.4,4.3,-8.2,104.5,112.7,0.543,0.701,0.473,0.363,0.803,44.3,24.9,13.9,8.2,5.3,5.8,112.4,106.9,0.578,0,03/30/2019
1136,New York Knicks,Miami Heat,0.184,0.432,0.338,0.761,44.4,19.8,14.0,6.9,4.9,-9.3,104.1,113.1,0.527,0.5,0.451,0.352,0.693,46.8,24.5,14.9,7.8,5.5,0.0,107.0,107.1,0.542,0,03/30/2019
1137,Phoenix Suns,Memphis Grizzlies,0.221,0.458,0.328,0.78,39.6,23.3,15.5,8.8,4.9,-9.1,104.9,113.7,0.551,0.408,0.45,0.338,0.767,42.6,24.4,14.4,8.6,5.7,-2.5,105.3,107.5,0.546,0,03/30/2019
1138,Brooklyn Nets,Boston Celtics,0.506,0.449,0.353,0.744,44.8,23.1,14.6,6.4,4.1,-0.3,108.8,109.1,0.556,0.584,0.465,0.365,0.803,44.0,26.0,12.8,8.5,5.3,4.3,111.3,107.1,0.567,1,03/30/2019
1139,LA Clippers,Cleveland Cavaliers,0.597,0.471,0.389,0.794,44.3,23.1,14.0,6.6,4.6,1.4,111.7,110.1,0.575,0.247,0.443,0.356,0.794,43.5,21.2,13.8,6.6,2.5,-9.4,106.8,116.4,0.541,1,03/30/2019
1140,Houston Rockets,Sacramento Kings,0.636,0.447,0.351,0.792,42.2,21.1,13.7,8.7,5.0,3.6,114.2,110.5,0.578,0.487,0.463,0.378,0.724,43.7,24.5,13.0,8.0,4.4,-0.7,109.2,110.0,0.553,1,03/30/2019
1141,Detroit Pistons,Portland Trail Blazers,0.513,0.442,0.35,0.745,45.4,22.9,14.0,7.0,4.0,0.0,108.6,108.6,0.545,0.632,0.465,0.357,0.818,47.5,22.7,13.7,6.6,5.0,3.9,113.2,109.3,0.566,1,03/30/2019
1142,Indiana Pacers,Orlando Magic,0.584,0.475,0.373,0.752,43.7,26.3,14.0,8.8,5.0,3.6,109.4,105.7,0.561,0.494,0.45,0.354,0.781,45.7,25.5,13.3,6.6,5.5,0.1,107.4,107.4,0.547,0,03/30/2019
1143,Minnesota Timberwolves,Philadelphia 76ers,0.447,0.455,0.35,0.785,44.5,24.0,12.9,8.2,5.0,-1.1,110.6,111.9,0.55,0.645,0.471,0.361,0.778,46.1,26.1,14.7,7.3,5.0,3.1,111.6,108.6,0.576,0,03/30/2019
1144,Golden State Warriors,Charlotte Hornets,0.684,0.489,0.383,0.803,45.0,28.7,13.9,7.4,6.2,6.1,115.1,108.9,0.596,0.461,0.446,0.351,0.795,43.9,23.1,12.4,7.1,5.0,-1.6,110.2,112.0,0.552,1,03/31/2019
1145,San Antonio Spurs,Sacramento Kings,0.571,0.478,0.394,0.82,44.8,24.6,12.1,6.1,4.7,1.4,112.1,110.8,0.571,0.494,0.463,0.379,0.726,43.7,24.5,13.0,8.0,4.4,-0.6,109.3,110.1,0.554,0,03/31/2019
1146,LA Clippers,Memphis Grizzlies,0.603,0.471,0.387,0.796,44.3,23.1,14.0,6.6,4.6,1.6,111.7,109.9,0.576,0.403,0.449,0.337,0.768,42.4,24.4,14.3,8.6,5.7,-2.7,105.1,107.5,0.545,1,03/31/2019
1147,Atlanta Hawks,Milwaukee Bucks,0.364,0.451,0.352,0.755,43.7,24.5,16.4,7.8,4.9,-5.6,107.3,112.6,0.556,0.74,0.476,0.354,0.774,48.0,25.1,13.4,7.2,5.7,9.0,113.5,104.5,0.583,1,03/31/2019
1148,Denver Nuggets,Washington Wizards,0.671,0.466,0.352,0.758,47.3,27.8,13.7,7.7,4.5,4.2,112.3,108.1,0.558,0.41,0.469,0.343,0.767,40.7,25.4,13.7,8.2,4.4,-2.6,110.2,112.7,0.569,0,03/31/2019
1149,New Orleans Pelicans,Los Angeles Lakers,0.41,0.473,0.342,0.761,45.2,25.9,14.2,7.2,5.2,-1.1,110.6,111.8,0.563,0.455,0.472,0.333,0.7,44.4,24.4,14.9,7.3,5.1,-1.4,107.7,108.9,0.556,0,03/31/2019
1150,Oklahoma City Thunder,Dallas Mavericks,0.571,0.453,0.345,0.713,45.8,22.0,13.4,9.0,5.0,2.9,109.2,106.2,0.543,0.395,0.447,0.342,0.742,44.9,23.0,14.5,6.7,4.3,-1.5,108.5,110.2,0.556,0,03/31/2019
1151,New York Knicks,Chicago Bulls,0.195,0.432,0.341,0.762,44.4,19.9,14.0,6.9,5.0,-9.1,104.3,113.1,0.529,0.269,0.453,0.352,0.786,42.6,21.9,14.2,7.4,4.3,-8.2,104.6,112.7,0.542,1,04/01/2019
1152,Phoenix Suns,Cleveland Cavaliers,0.231,0.459,0.328,0.781,39.7,23.4,15.5,8.7,5.0,-8.9,105.1,113.7,0.552,0.244,0.443,0.356,0.793,43.6,21.2,13.7,6.6,2.5,-9.4,107.0,116.5,0.54,1,04/01/2019
1153,Brooklyn Nets,Milwaukee Bucks,0.5,0.449,0.353,0.745,44.8,23.1,14.7,6.4,4.1,-0.4,108.7,109.2,0.556,0.744,0.476,0.353,0.775,47.8,25.1,13.4,7.3,5.7,9.0,113.6,104.5,0.583,0,04/01/2019
1154,Boston Celtics,Miami Heat,0.59,0.464,0.366,0.804,44.1,26.0,12.8,8.5,5.3,4.3,111.3,107.1,0.567,0.494,0.451,0.351,0.695,46.8,24.5,14.9,7.8,5.5,0.0,106.9,107.2,0.543,1,04/01/2019
1155,Utah Jazz,Charlotte Hornets,0.61,0.466,0.353,0.734,45.8,25.6,14.9,8.1,5.8,5.0,109.9,105.1,0.57,0.455,0.446,0.35,0.795,43.9,23.0,12.4,7.2,5.0,-1.7,110.1,112.0,0.551,1,04/01/2019
1156,Indiana Pacers,Detroit Pistons,0.59,0.476,0.374,0.752,43.7,26.3,14.0,8.8,5.0,3.7,109.4,105.7,0.562,0.506,0.442,0.35,0.745,45.4,22.9,14.0,7.0,4.0,-0.1,108.5,108.7,0.545,1,04/01/2019
1157,Dallas Mavericks,Philadelphia 76ers,0.403,0.447,0.343,0.741,45.0,23.1,14.4,6.6,4.2,-1.2,108.6,110.0,0.556,0.636,0.47,0.359,0.778,46.1,26.0,14.6,7.2,5.1,2.8,111.4,108.7,0.575,1,04/01/2019
1158,Minnesota Timberwolves,Portland Trail Blazers,0.442,0.455,0.35,0.786,44.4,24.1,12.9,8.2,5.0,-1.2,110.7,112.2,0.551,0.636,0.466,0.358,0.816,47.5,22.8,13.7,6.6,5.0,4.0,113.4,109.4,0.568,0,04/01/2019
1159,Toronto Raptors,Orlando Magic,0.705,0.473,0.365,0.803,44.3,25.0,13.9,8.2,5.3,5.8,112.6,106.9,0.579,0.487,0.451,0.354,0.781,45.7,25.6,13.3,6.6,5.5,-0.1,107.4,107.6,0.547,1,04/01/2019
1160,Golden State Warriors,Denver Nuggets,0.688,0.49,0.383,0.8,45.1,28.7,14.0,7.4,6.3,6.2,115.0,108.8,0.596,0.662,0.465,0.351,0.759,47.2,27.7,13.7,7.8,4.5,3.9,112.0,108.1,0.557,1,04/02/2019
1161,San Antonio Spurs,Atlanta Hawks,0.577,0.478,0.395,0.82,44.8,24.6,12.1,6.1,4.7,1.5,112.2,110.8,0.572,0.359,0.451,0.352,0.754,43.7,24.5,16.4,7.9,4.8,-5.6,107.3,112.6,0.556,1,04/02/2019
1162,Sacramento Kings,Houston Rockets,0.487,0.463,0.378,0.726,43.8,24.4,13.0,7.9,4.4,-0.9,109.3,110.3,0.553,0.641,0.448,0.352,0.791,42.2,21.3,13.6,8.6,5.0,3.9,114.4,110.5,0.579,0,04/02/2019
1163,Oklahoma City Thunder,Los Angeles Lakers,0.577,0.453,0.344,0.711,45.8,22.1,13.4,9.1,5.1,3.0,109.3,106.1,0.543,0.449,0.472,0.334,0.7,44.4,24.4,15.0,7.3,5.1,-1.6,107.6,109.0,0.557,1,04/02/2019
1164,Phoenix Suns,Utah Jazz,0.228,0.459,0.328,0.78,39.6,23.4,15.5,8.7,5.0,-9.0,105.1,113.8,0.552,0.615,0.467,0.355,0.735,45.8,25.6,15.0,8.0,5.8,5.2,110.0,105.0,0.571,0,04/03/2019
1165,Brooklyn Nets,Toronto Raptors,0.494,0.449,0.352,0.744,44.9,23.0,14.7,6.4,4.1,-0.5,108.7,109.2,0.556,0.709,0.473,0.365,0.804,44.4,25.0,13.8,8.2,5.3,5.9,112.5,106.9,0.578,0,04/03/2019
1166,LA Clippers,Houston Rockets,0.595,0.471,0.386,0.793,44.2,23.1,14.1,6.6,4.5,1.2,111.5,110.1,0.575,0.646,0.449,0.354,0.791,42.3,21.3,13.7,8.6,5.0,4.2,114.6,110.3,0.58,0,04/03/2019
1167,Orlando Magic,New York Knicks,0.494,0.451,0.354,0.779,45.8,25.6,13.3,6.6,5.5,0.1,107.5,107.5,0.546,0.192,0.432,0.339,0.763,44.3,19.9,14.0,6.9,5.0,-9.1,104.2,113.1,0.529,1,04/03/2019
1168,Detroit Pistons,Indiana Pacers,0.5,0.441,0.349,0.744,45.4,22.9,14.1,7.0,4.0,-0.3,108.3,108.7,0.544,0.595,0.476,0.373,0.752,43.7,26.4,14.0,8.9,5.0,3.9,109.4,105.5,0.562,0,04/03/2019
1169,Miami Heat,Boston Celtics,0.487,0.45,0.351,0.694,46.9,24.5,14.9,7.8,5.5,-0.2,106.9,107.2,0.542,0.595,0.464,0.366,0.806,44.1,26.0,12.8,8.5,5.3,4.3,111.3,107.1,0.567,0,04/03/2019
1170,Portland Trail Blazers,Memphis Grizzlies,0.641,0.466,0.358,0.814,47.6,22.9,13.7,6.6,5.0,4.3,113.5,109.2,0.568,0.397,0.449,0.337,0.769,42.3,24.3,14.3,8.6,5.7,-3.0,105.0,107.7,0.545,1,04/03/2019
1171,Atlanta Hawks,Philadelphia 76ers,0.367,0.452,0.352,0.755,43.7,24.6,16.3,7.8,4.9,-5.4,107.5,112.7,0.557,0.628,0.47,0.358,0.774,46.3,26.0,14.6,7.2,5.1,2.7,111.5,108.9,0.574,1,04/03/2019
1172,Dallas Mavericks,Minnesota Timberwolves,0.397,0.447,0.341,0.742,45.1,23.1,14.4,6.6,4.3,-1.2,108.6,110.0,0.556,0.449,0.455,0.35,0.786,44.4,24.1,12.8,8.2,5.0,-1.2,110.7,112.1,0.551,0,04/03/2019
1173,Denver Nuggets,San Antonio Spurs,0.667,0.466,0.351,0.758,47.2,27.9,13.8,7.8,4.5,4.3,112.2,107.9,0.558,0.57,0.477,0.393,0.819,44.8,24.5,12.1,6.1,4.8,1.1,111.9,110.9,0.571,1,04/03/2019
1174,Washington Wizards,Chicago Bulls,0.405,0.469,0.342,0.767,40.7,25.4,13.7,8.1,4.5,-2.6,110.2,112.6,0.568,0.278,0.454,0.351,0.787,42.7,21.9,14.3,7.4,4.3,-8.1,104.7,112.7,0.543,0,04/03/2019
1175,New Orleans Pelicans,Charlotte Hornets,0.405,0.473,0.343,0.762,45.3,25.9,14.3,7.2,5.2,-1.2,110.5,111.8,0.563,0.462,0.445,0.35,0.796,43.9,23.0,12.4,7.3,5.0,-1.6,110.1,111.9,0.551,0,04/03/2019
1176,Philadelphia 76ers,Milwaukee Bucks,0.62,0.47,0.36,0.774,46.1,26.1,14.6,7.2,5.1,2.5,111.4,108.9,0.575,0.747,0.476,0.353,0.775,47.7,25.1,13.3,7.2,5.7,9.0,113.6,104.6,0.583,0,04/04/2019
1177,Los Angeles Lakers,Golden State Warriors,0.443,0.47,0.332,0.699,44.5,24.4,15.0,7.3,5.1,-1.8,107.3,109.0,0.555,0.692,0.489,0.383,0.8,45.2,28.7,14.0,7.5,6.3,6.3,114.9,108.5,0.595,0,04/04/2019
1178,Sacramento Kings,Cleveland Cavaliers,0.494,0.464,0.378,0.726,43.7,24.5,12.9,8.0,4.3,-0.8,109.4,110.3,0.553,0.241,0.444,0.357,0.792,43.6,21.2,13.8,6.6,2.5,-9.5,106.9,116.6,0.541,1,04/04/2019
1179,Golden State Warriors,Cleveland Cavaliers,0.696,0.49,0.385,0.801,45.1,28.7,14.0,7.4,6.3,6.3,115.0,108.5,0.596,0.238,0.444,0.356,0.793,43.7,21.2,13.7,6.6,2.5,-9.4,107.0,116.6,0.541,1,04/05/2019
1180,Phoenix Suns,New Orleans Pelicans,0.238,0.459,0.329,0.78,39.6,23.4,15.3,8.8,5.0,-8.8,105.3,113.9,0.552,0.4,0.473,0.343,0.761,45.3,25.9,14.3,7.2,5.1,-1.2,110.6,111.9,0.563,1,04/05/2019
1181,LA Clippers,Los Angeles Lakers,0.588,0.471,0.386,0.794,44.1,23.2,14.1,6.6,4.6,1.1,111.5,110.2,0.575,0.45,0.47,0.334,0.7,44.6,24.5,15.0,7.3,5.1,-1.7,107.4,109.0,0.555,0,04/05/2019
1182,Orlando Magic,Atlanta Hawks,0.5,0.453,0.356,0.779,45.9,25.7,13.4,6.7,5.5,0.5,107.9,107.4,0.549,0.363,0.452,0.35,0.753,43.6,24.5,16.2,7.9,4.9,-5.8,107.5,113.0,0.556,1,04/05/2019
